id,name,n_samples,n_features,rows_removed,cols_removed,fold,model,r2,fit_duration,predict_duration,min_sample_leaf,min_sample_alpha,min_sample_fit,max_depth,max_model_depth,n_features_node,m_features_tree,df_settings
87,Servo,167,4,0,0,3,CPF 140,0.6369968057125258,0.0009927749633789062,0.00010919570922851562,10.0,2.0,2.0,20.0,100.0,0.7,sqrt,incl_blin
87,Servo,167,4,0,0,3,CPF 141,0.656443207945856,0.0009326934814453125,8.821487426757812e-05,10.0,2.0,2.0,20.0,100.0,0.7,sqrt,excl_blin
87,Servo,167,4,0,0,3,CPF 142,0.7439230484389588,0.0015594959259033203,0.000202178955078125,10.0,2.0,2.0,20.0,100.0,0.7,0.7,incl_blin
87,Servo,167,4,0,0,3,CPF 143,0.728172494337382,0.003232240676879883,0.00037789344787597656,10.0,2.0,2.0,20.0,100.0,0.7,0.7,excl_blin
87,Servo,167,4,0,0,3,CPF 144,0.760642074094996,0.0025599002838134766,0.000156402587890625,10.0,2.0,2.0,50.0,100.0,1,1,incl_blin
87,Servo,167,4,0,0,3,CPF 145,0.7957399087598912,0.002190113067626953,0.00014543533325195312,10.0,2.0,2.0,50.0,100.0,1,1,excl_blin
87,Servo,167,4,0,0,3,CPF 146,0.6368052821560474,0.0008828639984130859,8.082389831542969e-05,10.0,2.0,2.0,50.0,100.0,1,sqrt,incl_blin
87,Servo,167,4,0,0,3,CPF 147,0.4249870589077045,0.0007967948913574219,8.082389831542969e-05,10.0,2.0,2.0,50.0,100.0,1,sqrt,excl_blin
87,Servo,167,4,0,0,3,CPF 148,0.6755222183277063,0.0015835762023925781,0.00040841102600097656,10.0,2.0,2.0,50.0,100.0,1,0.7,incl_blin
87,Servo,167,4,0,0,3,CPF 149,0.6103520297632528,0.0012595653533935547,0.00021576881408691406,10.0,2.0,2.0,50.0,100.0,1,0.7,excl_blin
87,Servo,167,4,0,0,3,CPF 150,0.6222031123615408,0.0012230873107910156,9.918212890625e-05,10.0,2.0,2.0,50.0,100.0,sqrt,1,incl_blin
87,Servo,167,4,0,0,3,CPF 151,0.7329373803155559,0.0010540485382080078,8.893013000488281e-05,10.0,2.0,2.0,50.0,100.0,sqrt,1,excl_blin
87,Servo,167,4,0,0,3,CPF 152,0.6100477555511714,0.0009136199951171875,8.487701416015625e-05,10.0,2.0,2.0,50.0,100.0,sqrt,sqrt,incl_blin
87,Servo,167,4,0,0,3,CPF 153,0.6590726682384147,0.0008232593536376953,7.581710815429688e-05,10.0,2.0,2.0,50.0,100.0,sqrt,sqrt,excl_blin
87,Servo,167,4,0,0,3,CPF 154,0.615504105323689,0.0007774829864501953,7.295608520507812e-05,10.0,2.0,2.0,50.0,100.0,sqrt,0.7,incl_blin
87,Servo,167,4,0,0,3,CPF 155,0.6211504205296512,0.0008409023284912109,7.43865966796875e-05,10.0,2.0,2.0,50.0,100.0,sqrt,0.7,excl_blin
87,Servo,167,4,0,0,3,CPF 156,0.5983867236466878,0.0009779930114746094,8.320808410644531e-05,10.0,2.0,2.0,50.0,100.0,0.7,1,incl_blin
87,Servo,167,4,0,0,3,CPF 157,0.6161991516400853,0.002373218536376953,0.00016689300537109375,10.0,2.0,2.0,50.0,100.0,0.7,1,excl_blin
87,Servo,167,4,0,0,3,CPF 158,0.6858844690706252,0.0013244152069091797,0.00011038780212402344,10.0,2.0,2.0,50.0,100.0,0.7,sqrt,incl_blin
87,Servo,167,4,0,0,3,CPF 159,0.6508417898603918,0.0008366107940673828,7.891654968261719e-05,10.0,2.0,2.0,50.0,100.0,0.7,sqrt,excl_blin
87,Servo,167,4,0,0,3,CPF 160,0.686664811626758,0.0010178089141845703,8.845329284667969e-05,10.0,2.0,2.0,50.0,100.0,0.7,0.7,incl_blin
87,Servo,167,4,0,0,3,CPF 161,0.781234592907801,0.0010089874267578125,8.177757263183594e-05,10.0,2.0,2.0,50.0,100.0,0.7,0.7,excl_blin
87,Servo,167,4,0,0,4,RF,0.9372681231603548,0.06862401962280273,0.0023887157440185547,,,,,,,,
87,Servo,167,4,0,0,4,XGB,0.9690744013560987,0.08464431762695312,0.0017719268798828125,,,,,,,,
87,Servo,167,4,0,0,4,CPF 0,0.8022710687844532,0.0025768280029296875,0.00014281272888183594,1.0,2.0,2.0,10.0,100.0,1,1,incl_blin
87,Servo,167,4,0,0,4,CPF 1,0.9100204910102785,0.002523660659790039,0.00012373924255371094,1.0,2.0,2.0,10.0,100.0,1,1,excl_blin
87,Servo,167,4,0,0,4,CPF 2,0.3574456804512762,0.0008795261383056641,7.939338684082031e-05,1.0,2.0,2.0,10.0,100.0,1,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 3,0.5159744132177164,0.0009098052978515625,7.987022399902344e-05,1.0,2.0,2.0,10.0,100.0,1,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 4,0.31207100087744666,0.0007839202880859375,6.937980651855469e-05,1.0,2.0,2.0,10.0,100.0,1,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 5,0.4684913899495595,0.0008246898651123047,9.465217590332031e-05,1.0,2.0,2.0,10.0,100.0,1,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 6,0.590000072432801,0.0011587142944335938,0.00014281272888183594,1.0,2.0,2.0,10.0,100.0,sqrt,1,incl_blin
87,Servo,167,4,0,0,4,CPF 7,0.43143483434511065,0.001989126205444336,0.00019478797912597656,1.0,2.0,2.0,10.0,100.0,sqrt,1,excl_blin
87,Servo,167,4,0,0,4,CPF 8,0.4847832046549506,0.0009090900421142578,6.985664367675781e-05,1.0,2.0,2.0,10.0,100.0,sqrt,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 9,0.43699107244571245,0.000843048095703125,7.009506225585938e-05,1.0,2.0,2.0,10.0,100.0,sqrt,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 10,0.48774791982617494,0.0008335113525390625,6.461143493652344e-05,1.0,2.0,2.0,10.0,100.0,sqrt,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 11,0.3831490776847395,0.000743865966796875,6.198883056640625e-05,1.0,2.0,2.0,10.0,100.0,sqrt,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 12,0.5976189141876146,0.0009458065032958984,6.556510925292969e-05,1.0,2.0,2.0,10.0,100.0,0.7,1,incl_blin
87,Servo,167,4,0,0,4,CPF 13,0.490621707306406,0.0009522438049316406,6.318092346191406e-05,1.0,2.0,2.0,10.0,100.0,0.7,1,excl_blin
87,Servo,167,4,0,0,4,CPF 14,0.4129304847436055,0.0007207393646240234,5.793571472167969e-05,1.0,2.0,2.0,10.0,100.0,0.7,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 15,0.4968024847642928,0.000789642333984375,6.222724914550781e-05,1.0,2.0,2.0,10.0,100.0,0.7,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 16,0.43109927661671044,0.0007913112640380859,6.365776062011719e-05,1.0,2.0,2.0,10.0,100.0,0.7,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 17,0.44199838430786564,0.0010662078857421875,0.0001010894775390625,1.0,2.0,2.0,10.0,100.0,0.7,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 18,0.6835936448362102,0.002275228500366211,0.0003609657287597656,1.0,2.0,2.0,20.0,100.0,1,1,incl_blin
87,Servo,167,4,0,0,4,CPF 19,0.7916555413963495,0.0014972686767578125,8.416175842285156e-05,1.0,2.0,2.0,20.0,100.0,1,1,excl_blin
87,Servo,167,4,0,0,4,CPF 20,0.4245992892652878,0.0008540153503417969,6.794929504394531e-05,1.0,2.0,2.0,20.0,100.0,1,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 21,0.4612711423820335,0.0007905960083007812,6.389617919921875e-05,1.0,2.0,2.0,20.0,100.0,1,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 22,0.4868286165086473,0.0007781982421875,6.246566772460938e-05,1.0,2.0,2.0,20.0,100.0,1,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 23,0.3802272580199294,0.0007531642913818359,5.9604644775390625e-05,1.0,2.0,2.0,20.0,100.0,1,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 24,0.6251955827972531,0.0009799003601074219,6.794929504394531e-05,1.0,2.0,2.0,20.0,100.0,sqrt,1,incl_blin
87,Servo,167,4,0,0,4,CPF 25,0.512444525027936,0.001035928726196289,6.794929504394531e-05,1.0,2.0,2.0,20.0,100.0,sqrt,1,excl_blin
87,Servo,167,4,0,0,4,CPF 26,0.49508602536763946,0.0008535385131835938,6.747245788574219e-05,1.0,2.0,2.0,20.0,100.0,sqrt,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 27,0.4985329550222857,0.0009686946868896484,9.369850158691406e-05,1.0,2.0,2.0,20.0,100.0,sqrt,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 28,0.37951284569168375,0.0009784698486328125,0.00011491775512695312,1.0,2.0,2.0,20.0,100.0,sqrt,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 29,0.39330179108678676,0.0009410381317138672,7.510185241699219e-05,1.0,2.0,2.0,20.0,100.0,sqrt,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 30,0.6853195461212087,0.001207590103149414,8.845329284667969e-05,1.0,2.0,2.0,20.0,100.0,0.7,1,incl_blin
87,Servo,167,4,0,0,4,CPF 31,0.5975409371274372,0.0010082721710205078,6.628036499023438e-05,1.0,2.0,2.0,20.0,100.0,0.7,1,excl_blin
87,Servo,167,4,0,0,4,CPF 32,0.5557787192615393,0.0008523464202880859,6.365776062011719e-05,1.0,2.0,2.0,20.0,100.0,0.7,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 33,0.48220780805234265,0.0008153915405273438,6.365776062011719e-05,1.0,2.0,2.0,20.0,100.0,0.7,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 34,0.38386557553823253,0.0007271766662597656,6.246566772460938e-05,1.0,2.0,2.0,20.0,100.0,0.7,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 35,0.5132329125580015,0.0008368492126464844,7.271766662597656e-05,1.0,2.0,2.0,20.0,100.0,0.7,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 36,0.8793818160477797,0.0018894672393798828,0.00024175643920898438,1.0,2.0,2.0,50.0,100.0,1,1,incl_blin
87,Servo,167,4,0,0,4,CPF 37,0.8856981900481833,0.0030748844146728516,0.0001266002655029297,1.0,2.0,2.0,50.0,100.0,1,1,excl_blin
87,Servo,167,4,0,0,4,CPF 38,0.5577710515809957,0.0009551048278808594,8.845329284667969e-05,1.0,2.0,2.0,50.0,100.0,1,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 39,0.5123050091535588,0.001046895980834961,8.845329284667969e-05,1.0,2.0,2.0,50.0,100.0,1,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 40,0.4550193346220549,0.0008864402770996094,8.130073547363281e-05,1.0,2.0,2.0,50.0,100.0,1,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 41,0.44526840710459736,0.0008733272552490234,8.106231689453125e-05,1.0,2.0,2.0,50.0,100.0,1,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 42,0.4412579425993979,0.0010118484497070312,8.106231689453125e-05,1.0,2.0,2.0,50.0,100.0,sqrt,1,incl_blin
87,Servo,167,4,0,0,4,CPF 43,0.6215938097007268,0.0010623931884765625,7.033348083496094e-05,1.0,2.0,2.0,50.0,100.0,sqrt,1,excl_blin
87,Servo,167,4,0,0,4,CPF 44,0.5474549027889045,0.000885009765625,7.128715515136719e-05,1.0,2.0,2.0,50.0,100.0,sqrt,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 45,0.5456759669938349,0.0015363693237304688,0.0002090930938720703,1.0,2.0,2.0,50.0,100.0,sqrt,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 46,0.4965810518222914,0.002161264419555664,0.00019502639770507812,1.0,2.0,2.0,50.0,100.0,sqrt,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 47,0.4440467847245664,0.0010306835174560547,8.988380432128906e-05,1.0,2.0,2.0,50.0,100.0,sqrt,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 48,0.6210709593338744,0.0011546611785888672,7.796287536621094e-05,1.0,2.0,2.0,50.0,100.0,0.7,1,incl_blin
87,Servo,167,4,0,0,4,CPF 49,0.5170278009935335,0.0009844303131103516,6.818771362304688e-05,1.0,2.0,2.0,50.0,100.0,0.7,1,excl_blin
87,Servo,167,4,0,0,4,CPF 50,0.5181172827977836,0.0008544921875,6.389617919921875e-05,1.0,2.0,2.0,50.0,100.0,0.7,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 51,0.41873788264636225,0.0007839202880859375,6.842613220214844e-05,1.0,2.0,2.0,50.0,100.0,0.7,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 52,0.4121765070051405,0.0007750988006591797,6.29425048828125e-05,1.0,2.0,2.0,50.0,100.0,0.7,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 53,0.2656481644338675,0.0007205009460449219,6.079673767089844e-05,1.0,2.0,2.0,50.0,100.0,0.7,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 54,0.7215885863151685,0.0018322467803955078,0.00011563301086425781,5.0,2.0,2.0,10.0,100.0,1,1,incl_blin
87,Servo,167,4,0,0,4,CPF 55,0.7320474939595747,0.0016949176788330078,0.0001220703125,5.0,2.0,2.0,10.0,100.0,1,1,excl_blin
87,Servo,167,4,0,0,4,CPF 56,0.462814252706753,0.001203298568725586,0.0001068115234375,5.0,2.0,2.0,10.0,100.0,1,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 57,0.4061809818269495,0.0008594989776611328,7.104873657226562e-05,5.0,2.0,2.0,10.0,100.0,1,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 58,0.35252618720181494,0.0008120536804199219,6.389617919921875e-05,5.0,2.0,2.0,10.0,100.0,1,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 59,0.3189987245091249,0.0007812976837158203,6.890296936035156e-05,5.0,2.0,2.0,10.0,100.0,1,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 60,0.5394377147692033,0.0010509490966796875,6.842613220214844e-05,5.0,2.0,2.0,10.0,100.0,sqrt,1,incl_blin
87,Servo,167,4,0,0,4,CPF 61,0.4989055238332979,0.0011250972747802734,0.0001049041748046875,5.0,2.0,2.0,10.0,100.0,sqrt,1,excl_blin
87,Servo,167,4,0,0,4,CPF 62,0.3833003396100345,0.0008337497711181641,6.842613220214844e-05,5.0,2.0,2.0,10.0,100.0,sqrt,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 63,0.47375985145404753,0.0008902549743652344,7.43865966796875e-05,5.0,2.0,2.0,10.0,100.0,sqrt,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 64,0.5749558718010404,0.0011663436889648438,0.00018262863159179688,5.0,2.0,2.0,10.0,100.0,sqrt,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 65,0.33816753375283504,0.0012178421020507812,0.00011014938354492188,5.0,2.0,2.0,10.0,100.0,sqrt,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 66,0.563045855281357,0.001310110092163086,0.0002162456512451172,5.0,2.0,2.0,10.0,100.0,0.7,1,incl_blin
87,Servo,167,4,0,0,4,CPF 67,0.4910645075465785,0.0011258125305175781,7.867813110351562e-05,5.0,2.0,2.0,10.0,100.0,0.7,1,excl_blin
87,Servo,167,4,0,0,4,CPF 68,0.5296845784078261,0.0008962154388427734,6.651878356933594e-05,5.0,2.0,2.0,10.0,100.0,0.7,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 69,0.45056351290705066,0.0008602142333984375,6.341934204101562e-05,5.0,2.0,2.0,10.0,100.0,0.7,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 70,0.41445844907608864,0.0007829666137695312,5.91278076171875e-05,5.0,2.0,2.0,10.0,100.0,0.7,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 71,0.46164553300231814,0.000888824462890625,6.556510925292969e-05,5.0,2.0,2.0,10.0,100.0,0.7,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 72,0.7289975656233396,0.0015697479248046875,7.033348083496094e-05,5.0,2.0,2.0,20.0,100.0,1,1,incl_blin
87,Servo,167,4,0,0,4,CPF 73,0.7240251021253133,0.0015270709991455078,6.556510925292969e-05,5.0,2.0,2.0,20.0,100.0,1,1,excl_blin
87,Servo,167,4,0,0,4,CPF 74,0.575273154501659,0.0009105205535888672,8.177757263183594e-05,5.0,2.0,2.0,20.0,100.0,1,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 75,0.3651892916935615,0.0008594989776611328,8.0108642578125e-05,5.0,2.0,2.0,20.0,100.0,1,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 76,0.5984082236538776,0.0009400844573974609,7.319450378417969e-05,5.0,2.0,2.0,20.0,100.0,1,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 77,0.4155091152920891,0.0008101463317871094,6.079673767089844e-05,5.0,2.0,2.0,20.0,100.0,1,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 78,0.5643833153960158,0.0010094642639160156,7.534027099609375e-05,5.0,2.0,2.0,20.0,100.0,sqrt,1,incl_blin
87,Servo,167,4,0,0,4,CPF 79,0.5442255888300084,0.0011420249938964844,6.699562072753906e-05,5.0,2.0,2.0,20.0,100.0,sqrt,1,excl_blin
87,Servo,167,4,0,0,4,CPF 80,0.32034355826625327,0.0007703304290771484,5.91278076171875e-05,5.0,2.0,2.0,20.0,100.0,sqrt,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 81,0.33036464904250573,0.0007908344268798828,6.008148193359375e-05,5.0,2.0,2.0,20.0,100.0,sqrt,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 82,0.4570007211666186,0.0007951259613037109,6.103515625e-05,5.0,2.0,2.0,20.0,100.0,sqrt,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 83,0.3887579999930312,0.0007419586181640625,6.103515625e-05,5.0,2.0,2.0,20.0,100.0,sqrt,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 84,0.5801461545963438,0.001066446304321289,6.699562072753906e-05,5.0,2.0,2.0,20.0,100.0,0.7,1,incl_blin
87,Servo,167,4,0,0,4,CPF 85,0.5112938016033961,0.0010039806365966797,6.461143493652344e-05,5.0,2.0,2.0,20.0,100.0,0.7,1,excl_blin
87,Servo,167,4,0,0,4,CPF 86,0.2559508521332725,0.0008282661437988281,7.295608520507812e-05,5.0,2.0,2.0,20.0,100.0,0.7,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 87,0.45557924592373833,0.0008203983306884766,8.678436279296875e-05,5.0,2.0,2.0,20.0,100.0,0.7,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 88,0.4833603294841614,0.0011909008026123047,0.0002002716064453125,5.0,2.0,2.0,20.0,100.0,0.7,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 89,0.5141406279656541,0.0009412765502929688,7.271766662597656e-05,5.0,2.0,2.0,20.0,100.0,0.7,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 90,0.6832571956076126,0.0018091201782226562,8.940696716308594e-05,5.0,2.0,2.0,50.0,100.0,1,1,incl_blin
87,Servo,167,4,0,0,4,CPF 91,0.704736951729226,0.0016562938690185547,7.724761962890625e-05,5.0,2.0,2.0,50.0,100.0,1,1,excl_blin
87,Servo,167,4,0,0,4,CPF 92,0.4689631090040298,0.0008931159973144531,6.532669067382812e-05,5.0,2.0,2.0,50.0,100.0,1,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 93,0.40101015796742445,0.0007901191711425781,6.29425048828125e-05,5.0,2.0,2.0,50.0,100.0,1,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 94,0.3678799671529258,0.0007836818695068359,5.888938903808594e-05,5.0,2.0,2.0,50.0,100.0,1,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 95,0.41439027669025585,0.0007886886596679688,5.817413330078125e-05,5.0,2.0,2.0,50.0,100.0,1,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 96,0.5951979594982859,0.0011730194091796875,0.00011157989501953125,5.0,2.0,2.0,50.0,100.0,sqrt,1,incl_blin
87,Servo,167,4,0,0,4,CPF 97,0.6038031270813367,0.0010974407196044922,9.799003601074219e-05,5.0,2.0,2.0,50.0,100.0,sqrt,1,excl_blin
87,Servo,167,4,0,0,4,CPF 98,0.4558073263421645,0.0008993148803710938,7.414817810058594e-05,5.0,2.0,2.0,50.0,100.0,sqrt,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 99,0.40466415623469787,0.0007541179656982422,6.413459777832031e-05,5.0,2.0,2.0,50.0,100.0,sqrt,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 100,0.5182414161052065,0.0008304119110107422,6.103515625e-05,5.0,2.0,2.0,50.0,100.0,sqrt,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 101,0.4213440016516323,0.0007541179656982422,6.079673767089844e-05,5.0,2.0,2.0,50.0,100.0,sqrt,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 102,0.43831859939692697,0.0010509490966796875,8.463859558105469e-05,5.0,2.0,2.0,50.0,100.0,0.7,1,incl_blin
87,Servo,167,4,0,0,4,CPF 103,0.5699952908205804,0.001092672348022461,7.152557373046875e-05,5.0,2.0,2.0,50.0,100.0,0.7,1,excl_blin
87,Servo,167,4,0,0,4,CPF 104,0.34645822528701276,0.0007779598236083984,6.0558319091796875e-05,5.0,2.0,2.0,50.0,100.0,0.7,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 105,0.481700155031054,0.0008838176727294922,6.318092346191406e-05,5.0,2.0,2.0,50.0,100.0,0.7,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 106,0.43217540768869533,0.0007784366607666016,5.984306335449219e-05,5.0,2.0,2.0,50.0,100.0,0.7,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 107,0.42842684614208926,0.0008614063262939453,6.29425048828125e-05,5.0,2.0,2.0,50.0,100.0,0.7,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 108,0.6653798626360785,0.0018813610076904297,0.00011610984802246094,10.0,2.0,2.0,10.0,100.0,1,1,incl_blin
87,Servo,167,4,0,0,4,CPF 109,0.6724882572557815,0.0018100738525390625,0.00012111663818359375,10.0,2.0,2.0,10.0,100.0,1,1,excl_blin
87,Servo,167,4,0,0,4,CPF 110,0.4655494290842135,0.001214742660522461,0.0001990795135498047,10.0,2.0,2.0,10.0,100.0,1,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 111,0.4925844001842704,0.0010912418365478516,7.772445678710938e-05,10.0,2.0,2.0,10.0,100.0,1,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 112,0.46065467544810057,0.0008952617645263672,6.341934204101562e-05,10.0,2.0,2.0,10.0,100.0,1,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 113,0.47738621561171335,0.0007572174072265625,5.91278076171875e-05,10.0,2.0,2.0,10.0,100.0,1,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 114,0.5004103293024748,0.0009450912475585938,6.747245788574219e-05,10.0,2.0,2.0,10.0,100.0,sqrt,1,incl_blin
87,Servo,167,4,0,0,4,CPF 115,0.5926339549018849,0.0009021759033203125,6.365776062011719e-05,10.0,2.0,2.0,10.0,100.0,sqrt,1,excl_blin
87,Servo,167,4,0,0,4,CPF 116,0.5083143163109903,0.0006742477416992188,5.3882598876953125e-05,10.0,2.0,2.0,10.0,100.0,sqrt,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 117,0.438367349481218,0.00079345703125,5.3882598876953125e-05,10.0,2.0,2.0,10.0,100.0,sqrt,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 118,0.2825215408942787,0.0008153915405273438,7.939338684082031e-05,10.0,2.0,2.0,10.0,100.0,sqrt,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 119,0.36752514115591384,0.0008187294006347656,9.131431579589844e-05,10.0,2.0,2.0,10.0,100.0,sqrt,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 120,0.5073621963087391,0.0013165473937988281,0.00011324882507324219,10.0,2.0,2.0,10.0,100.0,0.7,1,incl_blin
87,Servo,167,4,0,0,4,CPF 121,0.5182843398582996,0.0016372203826904297,0.00021696090698242188,10.0,2.0,2.0,10.0,100.0,0.7,1,excl_blin
87,Servo,167,4,0,0,4,CPF 122,0.5337131900451795,0.0009398460388183594,7.939338684082031e-05,10.0,2.0,2.0,10.0,100.0,0.7,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 123,0.47994430144928935,0.0009157657623291016,7.271766662597656e-05,10.0,2.0,2.0,10.0,100.0,0.7,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 124,0.3741365399014043,0.0008077621459960938,6.222724914550781e-05,10.0,2.0,2.0,10.0,100.0,0.7,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 125,0.4782910032434742,0.0007822513580322266,6.413459777832031e-05,10.0,2.0,2.0,10.0,100.0,0.7,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 126,0.6496218794991807,0.0016853809356689453,8.630752563476562e-05,10.0,2.0,2.0,20.0,100.0,1,1,incl_blin
87,Servo,167,4,0,0,4,CPF 127,0.6594047529890888,0.0015871524810791016,9.34600830078125e-05,10.0,2.0,2.0,20.0,100.0,1,1,excl_blin
87,Servo,167,4,0,0,4,CPF 128,0.4328188080919054,0.0008313655853271484,7.390975952148438e-05,10.0,2.0,2.0,20.0,100.0,1,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 129,0.3955095441513231,0.0008387565612792969,6.842613220214844e-05,10.0,2.0,2.0,20.0,100.0,1,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 130,0.3694898954619561,0.0008189678192138672,8.106231689453125e-05,10.0,2.0,2.0,20.0,100.0,1,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 131,0.36739796817349923,0.0006706714630126953,5.817413330078125e-05,10.0,2.0,2.0,20.0,100.0,1,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 132,0.556904044348036,0.0010495185852050781,8.225440979003906e-05,10.0,2.0,2.0,20.0,100.0,sqrt,1,incl_blin
87,Servo,167,4,0,0,4,CPF 133,0.43996794756821866,0.0008828639984130859,6.246566772460938e-05,10.0,2.0,2.0,20.0,100.0,sqrt,1,excl_blin
87,Servo,167,4,0,0,4,CPF 134,0.4690066021661172,0.0007226467132568359,5.269050598144531e-05,10.0,2.0,2.0,20.0,100.0,sqrt,sqrt,incl_blin
87,Servo,167,4,0,0,4,CPF 135,0.43012650172251443,0.000743865966796875,5.793571472167969e-05,10.0,2.0,2.0,20.0,100.0,sqrt,sqrt,excl_blin
87,Servo,167,4,0,0,4,CPF 136,0.3877621274141404,0.0007708072662353516,6.031990051269531e-05,10.0,2.0,2.0,20.0,100.0,sqrt,0.7,incl_blin
87,Servo,167,4,0,0,4,CPF 137,0.16280065641512376,0.0007107257843017578,6.270408630371094e-05,10.0,2.0,2.0,20.0,100.0,sqrt,0.7,excl_blin
87,Servo,167,4,0,0,4,CPF 138,0.5189794292196679,0.0009465217590332031,6.222724914550781e-05,10.0,2.0,2.0,20.0,100.0,0.7,1,incl_blin
87,Servo,167,4,0,0,4,CPF 139,0.23376263644582052,0.0008337497711181641,6.318092346191406e-05,10.0,2.0,2.0,20.0,100.0,0.7,1,excl_blin
