id,name,n_samples,n_features,fold,model,n_trees,r2
291,Airfoil Self-Noise,1503,5,5,CPF,14,0.8708696027471893
291,Airfoil Self-Noise,1503,5,5,RF,14,0.8991042637827072
291,Airfoil Self-Noise,1503,5,5,CPF,15,0.8764730661046911
291,Airfoil Self-Noise,1503,5,5,RF,15,0.8933598223380044
291,Airfoil Self-Noise,1503,5,5,CPF,16,0.8862090673882133
291,Airfoil Self-Noise,1503,5,5,RF,16,0.8912710717609951
291,Airfoil Self-Noise,1503,5,5,CPF,17,0.8859956057217018
291,Airfoil Self-Noise,1503,5,5,RF,17,0.8881600353766876
291,Airfoil Self-Noise,1503,5,5,CPF,18,0.8744397039052421
291,Airfoil Self-Noise,1503,5,5,RF,18,0.8918455450672436
291,Airfoil Self-Noise,1503,5,5,CPF,19,0.8850810304333213
291,Airfoil Self-Noise,1503,5,5,RF,19,0.890808623660668
294,Combined Cycle Power Plant,9568,4,1,CPF,1,0.9436581626975363
294,Combined Cycle Power Plant,9568,4,1,RF,1,0.9251878133426298
294,Combined Cycle Power Plant,9568,4,1,CPF,2,0.9541893713108235
294,Combined Cycle Power Plant,9568,4,1,RF,2,0.9428492935300686
294,Combined Cycle Power Plant,9568,4,1,CPF,3,0.958329873506316
294,Combined Cycle Power Plant,9568,4,1,RF,3,0.9506293752830633
294,Combined Cycle Power Plant,9568,4,1,CPF,4,0.9610181249018624
294,Combined Cycle Power Plant,9568,4,1,RF,4,0.9545152445092457
294,Combined Cycle Power Plant,9568,4,1,CPF,5,0.9635217641797158
294,Combined Cycle Power Plant,9568,4,1,RF,5,0.9564719542279709
294,Combined Cycle Power Plant,9568,4,1,CPF,6,0.9624014542314715
294,Combined Cycle Power Plant,9568,4,1,RF,6,0.957189167293401
294,Combined Cycle Power Plant,9568,4,1,CPF,7,0.9650776905481157
294,Combined Cycle Power Plant,9568,4,1,RF,7,0.9580303776124987
294,Combined Cycle Power Plant,9568,4,1,CPF,8,0.9672127869141431
294,Combined Cycle Power Plant,9568,4,1,RF,8,0.9593748514430285
294,Combined Cycle Power Plant,9568,4,1,CPF,9,0.9664466927161696
294,Combined Cycle Power Plant,9568,4,1,RF,9,0.960189517041675
294,Combined Cycle Power Plant,9568,4,1,CPF,10,0.9679083378812552
294,Combined Cycle Power Plant,9568,4,1,RF,10,0.9593976910592983
294,Combined Cycle Power Plant,9568,4,1,CPF,11,0.9680238819655744
294,Combined Cycle Power Plant,9568,4,1,RF,11,0.9601994160941602
294,Combined Cycle Power Plant,9568,4,1,CPF,12,0.9678126226271194
294,Combined Cycle Power Plant,9568,4,1,RF,12,0.9612635748172691
294,Combined Cycle Power Plant,9568,4,1,CPF,13,0.9686698402528675
294,Combined Cycle Power Plant,9568,4,1,RF,13,0.9615993445065546
294,Combined Cycle Power Plant,9568,4,1,CPF,14,0.96916897654753
294,Combined Cycle Power Plant,9568,4,1,RF,14,0.9614661502237937
294,Combined Cycle Power Plant,9568,4,1,CPF,15,0.9696552657583921
294,Combined Cycle Power Plant,9568,4,1,RF,15,0.9620456520133385
294,Combined Cycle Power Plant,9568,4,1,CPF,16,0.9689491220143326
294,Combined Cycle Power Plant,9568,4,1,RF,16,0.9616975707593757
294,Combined Cycle Power Plant,9568,4,1,CPF,17,0.968323798544079
294,Combined Cycle Power Plant,9568,4,1,RF,17,0.9619109098431684
294,Combined Cycle Power Plant,9568,4,1,CPF,18,0.9689903221854881
294,Combined Cycle Power Plant,9568,4,1,RF,18,0.9617286189963237
294,Combined Cycle Power Plant,9568,4,1,CPF,19,0.969583021892005
294,Combined Cycle Power Plant,9568,4,1,RF,19,0.9611760136038516
294,Combined Cycle Power Plant,9568,4,2,CPF,1,0.9328446015043289
294,Combined Cycle Power Plant,9568,4,2,RF,1,0.9207565453428167
294,Combined Cycle Power Plant,9568,4,2,CPF,2,0.9523388588845745
294,Combined Cycle Power Plant,9568,4,2,RF,2,0.9385362947686603
294,Combined Cycle Power Plant,9568,4,2,CPF,3,0.9603410406238356
294,Combined Cycle Power Plant,9568,4,2,RF,3,0.9489524821500821
294,Combined Cycle Power Plant,9568,4,2,CPF,4,0.9622683362694504
294,Combined Cycle Power Plant,9568,4,2,RF,4,0.9490867215773963
294,Combined Cycle Power Plant,9568,4,2,CPF,5,0.960083871629974
294,Combined Cycle Power Plant,9568,4,2,RF,5,0.9543226462836542
294,Combined Cycle Power Plant,9568,4,2,CPF,6,0.9629429747290528
294,Combined Cycle Power Plant,9568,4,2,RF,6,0.9558578566193182
294,Combined Cycle Power Plant,9568,4,2,CPF,7,0.964712803502809
294,Combined Cycle Power Plant,9568,4,2,RF,7,0.9561911151096182
294,Combined Cycle Power Plant,9568,4,2,CPF,8,0.9665528142402193
294,Combined Cycle Power Plant,9568,4,2,RF,8,0.9580920015471994
294,Combined Cycle Power Plant,9568,4,2,CPF,9,0.9646067734381738
294,Combined Cycle Power Plant,9568,4,2,RF,9,0.9594647925907444
294,Combined Cycle Power Plant,9568,4,2,CPF,10,0.967508592252773
294,Combined Cycle Power Plant,9568,4,2,RF,10,0.9576940636764719
294,Combined Cycle Power Plant,9568,4,2,CPF,11,0.966212332133285
294,Combined Cycle Power Plant,9568,4,2,RF,11,0.958172787963581
294,Combined Cycle Power Plant,9568,4,2,CPF,12,0.9658726939117132
294,Combined Cycle Power Plant,9568,4,2,RF,12,0.9600474325990668
294,Combined Cycle Power Plant,9568,4,2,CPF,13,0.9673876772123169
294,Combined Cycle Power Plant,9568,4,2,RF,13,0.9601526298396954
294,Combined Cycle Power Plant,9568,4,2,CPF,14,0.9678176070713264
294,Combined Cycle Power Plant,9568,4,2,RF,14,0.9609873795031443
294,Combined Cycle Power Plant,9568,4,2,CPF,15,0.968400720170291
294,Combined Cycle Power Plant,9568,4,2,RF,15,0.9606937355157691
294,Combined Cycle Power Plant,9568,4,2,CPF,16,0.9683933485348762
294,Combined Cycle Power Plant,9568,4,2,RF,16,0.9600326860065701
294,Combined Cycle Power Plant,9568,4,2,CPF,17,0.9681697961834436
294,Combined Cycle Power Plant,9568,4,2,RF,17,0.9602670969389984
294,Combined Cycle Power Plant,9568,4,2,CPF,18,0.9691133869529561
294,Combined Cycle Power Plant,9568,4,2,RF,18,0.9598960981540048
294,Combined Cycle Power Plant,9568,4,2,CPF,19,0.9668321437454285
294,Combined Cycle Power Plant,9568,4,2,RF,19,0.9601171498949903
294,Combined Cycle Power Plant,9568,4,3,CPF,1,0.936298973575602
294,Combined Cycle Power Plant,9568,4,3,RF,1,0.9110209636275779
294,Combined Cycle Power Plant,9568,4,3,CPF,2,0.9494328430016292
294,Combined Cycle Power Plant,9568,4,3,RF,2,0.9353538101940366
294,Combined Cycle Power Plant,9568,4,3,CPF,3,0.9542561263543767
294,Combined Cycle Power Plant,9568,4,3,RF,3,0.9429884899778582
294,Combined Cycle Power Plant,9568,4,3,CPF,4,0.9578048433513244
294,Combined Cycle Power Plant,9568,4,3,RF,4,0.9461077821855806
294,Combined Cycle Power Plant,9568,4,3,CPF,5,0.9578789936465111
294,Combined Cycle Power Plant,9568,4,3,RF,5,0.9492039720057843
294,Combined Cycle Power Plant,9568,4,3,CPF,6,0.9571678267079928
294,Combined Cycle Power Plant,9568,4,3,RF,6,0.9487090279157977
294,Combined Cycle Power Plant,9568,4,3,CPF,7,0.9603464265626042
294,Combined Cycle Power Plant,9568,4,3,RF,7,0.9511002556257006
294,Combined Cycle Power Plant,9568,4,3,CPF,8,0.9594751154675069
294,Combined Cycle Power Plant,9568,4,3,RF,8,0.9502900820797777
294,Combined Cycle Power Plant,9568,4,3,CPF,9,0.9613443766088758
294,Combined Cycle Power Plant,9568,4,3,RF,9,0.9530535317605839
294,Combined Cycle Power Plant,9568,4,3,CPF,10,0.9604092785145913
294,Combined Cycle Power Plant,9568,4,3,RF,10,0.952664730116999
294,Combined Cycle Power Plant,9568,4,3,CPF,11,0.9611670639964811
294,Combined Cycle Power Plant,9568,4,3,RF,11,0.9535417805387866
294,Combined Cycle Power Plant,9568,4,3,CPF,12,0.9613105887793016
294,Combined Cycle Power Plant,9568,4,3,RF,12,0.9552850583214937
294,Combined Cycle Power Plant,9568,4,3,CPF,13,0.9624156660434109
294,Combined Cycle Power Plant,9568,4,3,RF,13,0.9542495484610576
294,Combined Cycle Power Plant,9568,4,3,CPF,14,0.9627534147355562
294,Combined Cycle Power Plant,9568,4,3,RF,14,0.9536530576676012
294,Combined Cycle Power Plant,9568,4,3,CPF,15,0.9627067525344699
294,Combined Cycle Power Plant,9568,4,3,RF,15,0.9560006256907054
294,Combined Cycle Power Plant,9568,4,3,CPF,16,0.9632086290489194
294,Combined Cycle Power Plant,9568,4,3,RF,16,0.9541707262040305
294,Combined Cycle Power Plant,9568,4,3,CPF,17,0.9631199624206868
294,Combined Cycle Power Plant,9568,4,3,RF,17,0.955284561334825
294,Combined Cycle Power Plant,9568,4,3,CPF,18,0.9634201696449336
294,Combined Cycle Power Plant,9568,4,3,RF,18,0.9543898153524594
294,Combined Cycle Power Plant,9568,4,3,CPF,19,0.962739203509988
294,Combined Cycle Power Plant,9568,4,3,RF,19,0.954970252902434
294,Combined Cycle Power Plant,9568,4,4,CPF,1,0.9433328296482998
294,Combined Cycle Power Plant,9568,4,4,RF,1,0.9171390651475388
294,Combined Cycle Power Plant,9568,4,4,CPF,2,0.9547039181226522
294,Combined Cycle Power Plant,9568,4,4,RF,2,0.9435955527944375
294,Combined Cycle Power Plant,9568,4,4,CPF,3,0.9589148135843523
294,Combined Cycle Power Plant,9568,4,4,RF,3,0.9474017507905936
294,Combined Cycle Power Plant,9568,4,4,CPF,4,0.9625043523169213
294,Combined Cycle Power Plant,9568,4,4,RF,4,0.954757629705862
294,Combined Cycle Power Plant,9568,4,4,CPF,5,0.9651172880746095
294,Combined Cycle Power Plant,9568,4,4,RF,5,0.9539944046765522
294,Combined Cycle Power Plant,9568,4,4,CPF,6,0.96539893250399
294,Combined Cycle Power Plant,9568,4,4,RF,6,0.9574962472909468
294,Combined Cycle Power Plant,9568,4,4,CPF,7,0.9657271644792864
294,Combined Cycle Power Plant,9568,4,4,RF,7,0.9572246559845229
294,Combined Cycle Power Plant,9568,4,4,CPF,8,0.9666592152537774
294,Combined Cycle Power Plant,9568,4,4,RF,8,0.9590237027834675
294,Combined Cycle Power Plant,9568,4,4,CPF,9,0.9667601651637548
294,Combined Cycle Power Plant,9568,4,4,RF,9,0.9577162814952075
294,Combined Cycle Power Plant,9568,4,4,CPF,10,0.9678137059008414
294,Combined Cycle Power Plant,9568,4,4,RF,10,0.9589900377894638
294,Combined Cycle Power Plant,9568,4,4,CPF,11,0.9678621083381773
294,Combined Cycle Power Plant,9568,4,4,RF,11,0.9601412084555333
294,Combined Cycle Power Plant,9568,4,4,CPF,12,0.9685520473233828
294,Combined Cycle Power Plant,9568,4,4,RF,12,0.9595134063926923
294,Combined Cycle Power Plant,9568,4,4,CPF,13,0.9681115232041716
294,Combined Cycle Power Plant,9568,4,4,RF,13,0.958961947597634
294,Combined Cycle Power Plant,9568,4,4,CPF,14,0.968130439818452
294,Combined Cycle Power Plant,9568,4,4,RF,14,0.9605328016737251
294,Combined Cycle Power Plant,9568,4,4,CPF,15,0.9682958460745347
294,Combined Cycle Power Plant,9568,4,4,RF,15,0.960113580502059
294,Combined Cycle Power Plant,9568,4,4,CPF,16,0.9685112410023531
294,Combined Cycle Power Plant,9568,4,4,RF,16,0.9608822120465687
294,Combined Cycle Power Plant,9568,4,4,CPF,17,0.9694269396487306
294,Combined Cycle Power Plant,9568,4,4,RF,17,0.9607459154835718
294,Combined Cycle Power Plant,9568,4,4,CPF,18,0.9685201285144613
294,Combined Cycle Power Plant,9568,4,4,RF,18,0.9606626262450675
294,Combined Cycle Power Plant,9568,4,4,CPF,19,0.9675277920065601
294,Combined Cycle Power Plant,9568,4,4,RF,19,0.9600172174531787
294,Combined Cycle Power Plant,9568,4,5,CPF,1,0.9381302477056028
294,Combined Cycle Power Plant,9568,4,5,RF,1,0.924600551679878
294,Combined Cycle Power Plant,9568,4,5,CPF,2,0.9530808222384429
294,Combined Cycle Power Plant,9568,4,5,RF,2,0.932170483360659
294,Combined Cycle Power Plant,9568,4,5,CPF,3,0.9523779189455113
294,Combined Cycle Power Plant,9568,4,5,RF,3,0.9446679873368944
294,Combined Cycle Power Plant,9568,4,5,CPF,4,0.9603062378247383
294,Combined Cycle Power Plant,9568,4,5,RF,4,0.9491283291741958
294,Combined Cycle Power Plant,9568,4,5,CPF,5,0.9622145732904179
294,Combined Cycle Power Plant,9568,4,5,RF,5,0.9554260461651173
294,Combined Cycle Power Plant,9568,4,5,CPF,6,0.9613129311652613
294,Combined Cycle Power Plant,9568,4,5,RF,6,0.9565320106465671
294,Combined Cycle Power Plant,9568,4,5,CPF,7,0.9605281661599689
294,Combined Cycle Power Plant,9568,4,5,RF,7,0.9549801018280206
294,Combined Cycle Power Plant,9568,4,5,CPF,8,0.9657580781243985
294,Combined Cycle Power Plant,9568,4,5,RF,8,0.9588059823129542
294,Combined Cycle Power Plant,9568,4,5,CPF,9,0.9661239348205009
294,Combined Cycle Power Plant,9568,4,5,RF,9,0.9585108967913343
294,Combined Cycle Power Plant,9568,4,5,CPF,10,0.965390894071944
294,Combined Cycle Power Plant,9568,4,5,RF,10,0.958894288324518
294,Combined Cycle Power Plant,9568,4,5,CPF,11,0.966596237863993
294,Combined Cycle Power Plant,9568,4,5,RF,11,0.9585579900408038
294,Combined Cycle Power Plant,9568,4,5,CPF,12,0.9670336359282639
294,Combined Cycle Power Plant,9568,4,5,RF,12,0.9596324240338354
294,Combined Cycle Power Plant,9568,4,5,CPF,13,0.9671199297022021
294,Combined Cycle Power Plant,9568,4,5,RF,13,0.9594615398787545
294,Combined Cycle Power Plant,9568,4,5,CPF,14,0.9661202019844641
294,Combined Cycle Power Plant,9568,4,5,RF,14,0.9604131452873548
294,Combined Cycle Power Plant,9568,4,5,CPF,15,0.9683585710844935
294,Combined Cycle Power Plant,9568,4,5,RF,15,0.9585430409529055
294,Combined Cycle Power Plant,9568,4,5,CPF,16,0.9678168851416133
294,Combined Cycle Power Plant,9568,4,5,RF,16,0.9601746179640464
294,Combined Cycle Power Plant,9568,4,5,CPF,17,0.9669985402670238
294,Combined Cycle Power Plant,9568,4,5,RF,17,0.9603981124063358
294,Combined Cycle Power Plant,9568,4,5,CPF,18,0.966626198059285
294,Combined Cycle Power Plant,9568,4,5,RF,18,0.9602824434529501
294,Combined Cycle Power Plant,9568,4,5,CPF,19,0.9673118760557687
294,Combined Cycle Power Plant,9568,4,5,RF,19,0.9605130501805162
332,Online News Popularity,39644,58,1,CPF,1,-0.28494204867652195
332,Online News Popularity,39644,58,1,RF,1,-0.7485458747271507
332,Online News Popularity,39644,58,1,CPF,2,-0.21730378138725137
332,Online News Popularity,39644,58,1,RF,2,-0.32497542080149344
332,Online News Popularity,39644,58,1,CPF,3,-0.0016487857417104568
332,Online News Popularity,39644,58,1,RF,3,-0.15380478417223187
332,Online News Popularity,39644,58,1,CPF,4,0.03248857737742006
332,Online News Popularity,39644,58,1,RF,4,-0.07507496837935368
332,Online News Popularity,39644,58,1,CPF,5,-0.9646550710465858
332,Online News Popularity,39644,58,1,RF,5,-0.009541867651818858
332,Online News Popularity,39644,58,1,CPF,6,0.060976775529191674
332,Online News Popularity,39644,58,1,RF,6,0.0057246944603077665
332,Online News Popularity,39644,58,1,CPF,7,0.09632144723619773
332,Online News Popularity,39644,58,1,RF,7,0.024954946062440753
332,Online News Popularity,39644,58,1,CPF,8,0.021179940305279588
332,Online News Popularity,39644,58,1,RF,8,0.056290084430129284
332,Online News Popularity,39644,58,1,CPF,9,0.04334236405908931
332,Online News Popularity,39644,58,1,RF,9,0.05895303909062377
332,Online News Popularity,39644,58,1,CPF,10,0.110451512096711
332,Online News Popularity,39644,58,1,RF,10,0.06950741859514376
332,Online News Popularity,39644,58,1,CPF,11,0.1296616690082475
332,Online News Popularity,39644,58,1,RF,11,0.08612004164608766
332,Online News Popularity,39644,58,1,CPF,12,-0.5975578807065098
332,Online News Popularity,39644,58,1,RF,12,0.09055994364656417
332,Online News Popularity,39644,58,1,CPF,13,0.13347504690880585
332,Online News Popularity,39644,58,1,RF,13,0.0886900389510803
332,Online News Popularity,39644,58,1,CPF,14,0.1356474768360184
332,Online News Popularity,39644,58,1,RF,14,0.09615289377786207
332,Online News Popularity,39644,58,1,CPF,15,-0.2060761197533192
332,Online News Popularity,39644,58,1,RF,15,0.10536374433643625
332,Online News Popularity,39644,58,1,CPF,16,0.14220543443367428
332,Online News Popularity,39644,58,1,RF,16,0.10693125185929964
332,Online News Popularity,39644,58,1,CPF,17,-0.15823697273197102
332,Online News Popularity,39644,58,1,RF,17,0.10778381134277004
332,Online News Popularity,39644,58,1,CPF,18,0.14445316658301166
332,Online News Popularity,39644,58,1,RF,18,0.11396890362128798
332,Online News Popularity,39644,58,1,CPF,19,0.12698738094612683
332,Online News Popularity,39644,58,1,RF,19,0.11470089591407095
332,Online News Popularity,39644,58,2,CPF,1,-0.513231697628278
332,Online News Popularity,39644,58,2,RF,1,-0.7134417592306217
332,Online News Popularity,39644,58,2,CPF,2,-0.09728750638712658
332,Online News Popularity,39644,58,2,RF,2,-0.30839573195961667
332,Online News Popularity,39644,58,2,CPF,3,-0.09534607450569332
332,Online News Popularity,39644,58,2,RF,3,-0.15161596604382965
332,Online News Popularity,39644,58,2,CPF,4,-0.20893034116342935
332,Online News Popularity,39644,58,2,RF,4,-0.08453423778807512
332,Online News Popularity,39644,58,2,CPF,5,0.007675047392183054
332,Online News Popularity,39644,58,2,RF,5,-0.006890206785985065
332,Online News Popularity,39644,58,2,CPF,6,-3.525324972165511
332,Online News Popularity,39644,58,2,RF,6,0.018043818459364203
332,Online News Popularity,39644,58,2,CPF,7,0.08826380021176528
332,Online News Popularity,39644,58,2,RF,7,0.03959095480247832
332,Online News Popularity,39644,58,2,CPF,8,0.09032906059621026
332,Online News Popularity,39644,58,2,RF,8,0.039605221681214386
332,Online News Popularity,39644,58,2,CPF,9,0.10456655120707259
332,Online News Popularity,39644,58,2,RF,9,0.049118314908587535
332,Online News Popularity,39644,58,2,CPF,10,0.10391475108611825
332,Online News Popularity,39644,58,2,RF,10,0.07604386467079938
332,Online News Popularity,39644,58,2,CPF,11,0.11871932537420882
332,Online News Popularity,39644,58,2,RF,11,0.0789967906417044
332,Online News Popularity,39644,58,2,CPF,12,-0.37268850737752457
332,Online News Popularity,39644,58,2,RF,12,0.08114158866208021
332,Online News Popularity,39644,58,2,CPF,13,0.11413728767822373
332,Online News Popularity,39644,58,2,RF,13,0.0812115426145833
332,Online News Popularity,39644,58,2,CPF,14,0.12360832559469692
332,Online News Popularity,39644,58,2,RF,14,0.0859302463911944
332,Online News Popularity,39644,58,2,CPF,15,0.11130079423861727
332,Online News Popularity,39644,58,2,RF,15,0.10367981345678279
332,Online News Popularity,39644,58,2,CPF,16,0.12487924651305371
332,Online News Popularity,39644,58,2,RF,16,0.09478102821627887
332,Online News Popularity,39644,58,2,CPF,17,0.09297973891373656
332,Online News Popularity,39644,58,2,RF,17,0.10584339076795812
332,Online News Popularity,39644,58,2,CPF,18,0.12859888189602187
332,Online News Popularity,39644,58,2,RF,18,0.10460885847684798
332,Online News Popularity,39644,58,2,CPF,19,0.1030692694746036
332,Online News Popularity,39644,58,2,RF,19,0.10466249813346395
332,Online News Popularity,39644,58,3,CPF,1,-0.4840883682760795
332,Online News Popularity,39644,58,3,RF,1,-0.7769879436717659
332,Online News Popularity,39644,58,3,CPF,2,-0.06658530493939963
332,Online News Popularity,39644,58,3,RF,2,-0.32162138410993535
332,Online News Popularity,39644,58,3,CPF,3,-0.27513776384249056
332,Online News Popularity,39644,58,3,RF,3,-0.14458805522508822
332,Online News Popularity,39644,58,3,CPF,4,0.0017182691135022576
332,Online News Popularity,39644,58,3,RF,4,-0.06291814714178545
332,Online News Popularity,39644,58,3,CPF,5,0.0551834929805034
332,Online News Popularity,39644,58,3,RF,5,-0.01469581900086192
332,Online News Popularity,39644,58,3,CPF,6,-0.07216341856748465
332,Online News Popularity,39644,58,3,RF,6,0.009352927089781748
332,Online News Popularity,39644,58,3,CPF,7,-0.25307839125726916
332,Online News Popularity,39644,58,3,RF,7,0.020664768500340158
332,Online News Popularity,39644,58,3,CPF,8,0.04456348215960593
332,Online News Popularity,39644,58,3,RF,8,0.0556000320801755
332,Online News Popularity,39644,58,3,CPF,9,0.1199524056256348
332,Online News Popularity,39644,58,3,RF,9,0.05899341811989367
332,Online News Popularity,39644,58,3,CPF,10,0.10660100675137973
332,Online News Popularity,39644,58,3,RF,10,0.08752889027212318
332,Online News Popularity,39644,58,3,CPF,11,0.020279166497992107
332,Online News Popularity,39644,58,3,RF,11,0.09003050342155872
332,Online News Popularity,39644,58,3,CPF,12,0.026028394922312237
332,Online News Popularity,39644,58,3,RF,12,0.10850503574688175
332,Online News Popularity,39644,58,3,CPF,13,0.13568804541451707
332,Online News Popularity,39644,58,3,RF,13,0.11324566454520335
332,Online News Popularity,39644,58,3,CPF,14,0.1415313299781904
332,Online News Popularity,39644,58,3,RF,14,0.11082542809655016
332,Online News Popularity,39644,58,3,CPF,15,-0.04834029305444543
332,Online News Popularity,39644,58,3,RF,15,0.10214419896101357
332,Online News Popularity,39644,58,3,CPF,16,0.14219450962844105
332,Online News Popularity,39644,58,3,RF,16,0.12402362604841721
332,Online News Popularity,39644,58,3,CPF,17,0.08017506899316695
332,Online News Popularity,39644,58,3,RF,17,0.11273022409752653
332,Online News Popularity,39644,58,3,CPF,18,0.1419067983106569
332,Online News Popularity,39644,58,3,RF,18,0.11556387924199119
332,Online News Popularity,39644,58,3,CPF,19,0.1286451183925773
332,Online News Popularity,39644,58,3,RF,19,0.12377464142778605
332,Online News Popularity,39644,58,4,CPF,1,-0.2816521659398874
332,Online News Popularity,39644,58,4,RF,1,-0.7785382939757048
332,Online News Popularity,39644,58,4,CPF,2,-0.12781416783112998
332,Online News Popularity,39644,58,4,RF,2,-0.3196290563363853
332,Online News Popularity,39644,58,4,CPF,3,-10.98743065920699
332,Online News Popularity,39644,58,4,RF,3,-0.12578540965199525
332,Online News Popularity,39644,58,4,CPF,4,0.044365780211741646
332,Online News Popularity,39644,58,4,RF,4,-0.059210069098110774
332,Online News Popularity,39644,58,4,CPF,5,-1169.7613527286749
332,Online News Popularity,39644,58,4,RF,5,-0.04484072698459696
332,Online News Popularity,39644,58,4,CPF,6,0.0586344907002504
332,Online News Popularity,39644,58,4,RF,6,0.006675717455851382
332,Online News Popularity,39644,58,4,CPF,7,0.05653257888539043
332,Online News Popularity,39644,58,4,RF,7,0.012952580627228372
332,Online News Popularity,39644,58,4,CPF,8,0.08956281440705305
332,Online News Popularity,39644,58,4,RF,8,0.055941891502969465
332,Online News Popularity,39644,58,4,CPF,9,0.10748321820241447
332,Online News Popularity,39644,58,4,RF,9,0.04461021704586665
332,Online News Popularity,39644,58,4,CPF,10,0.11306496253367182
332,Online News Popularity,39644,58,4,RF,10,0.06411651566829468
332,Online News Popularity,39644,58,4,CPF,11,0.11592846674249602
332,Online News Popularity,39644,58,4,RF,11,0.06621237698232363
332,Online News Popularity,39644,58,4,CPF,12,0.05575429275218835
332,Online News Popularity,39644,58,4,RF,12,0.06988533874551994
332,Online News Popularity,39644,58,4,CPF,13,0.10658799502852523
332,Online News Popularity,39644,58,4,RF,13,0.07961045135592926
332,Online News Popularity,39644,58,4,CPF,14,0.11441307400513712
332,Online News Popularity,39644,58,4,RF,14,0.09082209056706858
332,Online News Popularity,39644,58,4,CPF,15,0.12670491240514936
332,Online News Popularity,39644,58,4,RF,15,0.09330119920189128
332,Online News Popularity,39644,58,4,CPF,16,-0.092125143209288
332,Online News Popularity,39644,58,4,RF,16,0.09350020136580295
332,Online News Popularity,39644,58,4,CPF,17,0.07540436359486158
332,Online News Popularity,39644,58,4,RF,17,0.10665491202209099
332,Online News Popularity,39644,58,4,CPF,18,0.13664441558504825
332,Online News Popularity,39644,58,4,RF,18,0.11236797786573183
332,Online News Popularity,39644,58,4,CPF,19,0.09964802865046063
332,Online News Popularity,39644,58,4,RF,19,0.09965828257798848
332,Online News Popularity,39644,58,5,CPF,1,-0.4436143419316094
332,Online News Popularity,39644,58,5,RF,1,-0.7998524051488198
332,Online News Popularity,39644,58,5,CPF,2,-0.08156745069793825
332,Online News Popularity,39644,58,5,RF,2,-0.2772589741426421
332,Online News Popularity,39644,58,5,CPF,3,-0.04590456665591325
332,Online News Popularity,39644,58,5,RF,3,-0.1744885657688091
332,Online News Popularity,39644,58,5,CPF,4,0.015869414086214118
332,Online News Popularity,39644,58,5,RF,4,-0.07277179981487225
332,Online News Popularity,39644,58,5,CPF,5,-175.37769173668318
332,Online News Popularity,39644,58,5,RF,5,-0.04042040771396205
332,Online News Popularity,39644,58,5,CPF,6,0.07262155954981142
332,Online News Popularity,39644,58,5,RF,6,-0.01929831054491249
332,Online News Popularity,39644,58,5,CPF,7,0.07627548800297135
332,Online News Popularity,39644,58,5,RF,7,0.033421977545923354
332,Online News Popularity,39644,58,5,CPF,8,0.08450493490105637
332,Online News Popularity,39644,58,5,RF,8,0.021640776912108084
332,Online News Popularity,39644,58,5,CPF,9,0.09757754348902514
332,Online News Popularity,39644,58,5,RF,9,0.03570852198956387
332,Online News Popularity,39644,58,5,CPF,10,-0.03389076039283112
332,Online News Popularity,39644,58,5,RF,10,0.04519890129294346
332,Online News Popularity,39644,58,5,CPF,11,-0.5222603648715523
332,Online News Popularity,39644,58,5,RF,11,0.06309109592933482
332,Online News Popularity,39644,58,5,CPF,12,0.033956703253667175
332,Online News Popularity,39644,58,5,RF,12,0.058269892852092275
332,Online News Popularity,39644,58,5,CPF,13,0.11462540245155828
332,Online News Popularity,39644,58,5,RF,13,0.08308221089222179
332,Online News Popularity,39644,58,5,CPF,14,0.1133666842643124
332,Online News Popularity,39644,58,5,RF,14,0.0735915133358962
332,Online News Popularity,39644,58,5,CPF,15,0.1214739699592351
332,Online News Popularity,39644,58,5,RF,15,0.08696940985951862
332,Online News Popularity,39644,58,5,CPF,16,0.08612067721199046
332,Online News Popularity,39644,58,5,RF,16,0.07845826643933485
332,Online News Popularity,39644,58,5,CPF,17,0.10449369398182906
332,Online News Popularity,39644,58,5,RF,17,0.09723850421827696
332,Online News Popularity,39644,58,5,CPF,18,0.08148318076199923
332,Online News Popularity,39644,58,5,RF,18,0.10081942304894631
332,Online News Popularity,39644,58,5,CPF,19,0.09245949541695297
332,Online News Popularity,39644,58,5,RF,19,0.09559188525915907
368,Facebook Metrics,495,18,1,CPF,1,0.9982019119586062
368,Facebook Metrics,495,18,1,RF,1,-3.2768250466476134
368,Facebook Metrics,495,18,1,CPF,2,0.997968745519282
368,Facebook Metrics,495,18,1,RF,2,0.43198844429187233
368,Facebook Metrics,495,18,1,CPF,3,0.9935021757033985
368,Facebook Metrics,495,18,1,RF,3,0.7145189385905942
368,Facebook Metrics,495,18,1,CPF,4,0.9909464126232411
368,Facebook Metrics,495,18,1,RF,4,0.5160803146182313
368,Facebook Metrics,495,18,1,CPF,5,0.9964052115141301
368,Facebook Metrics,495,18,1,RF,5,0.9586835298905926
368,Facebook Metrics,495,18,1,CPF,6,0.9978347610863157
368,Facebook Metrics,495,18,1,RF,6,0.8746954726377638
368,Facebook Metrics,495,18,1,CPF,7,0.9981626563049523
368,Facebook Metrics,495,18,1,RF,7,0.5649150201558295
368,Facebook Metrics,495,18,1,CPF,8,0.994882003878204
368,Facebook Metrics,495,18,1,RF,8,0.7162048589099974
368,Facebook Metrics,495,18,1,CPF,9,0.9962530202547487
368,Facebook Metrics,495,18,1,RF,9,0.9699228019049072
368,Facebook Metrics,495,18,1,CPF,10,0.9969303314179861
