id,name,n_samples,n_features,rows_removed,cols_removed,fold,model,r2,fit_duration,predict_duration,min_sample_leaf,min_sample_alpha,min_sample_fit,max_depth,max_model_depth,n_features_node,m_features_tree,alpha
87,Servo,167,4,0,0,5,CPF 11,0.7904976939795916,0.0028722286224365,0.0001697540283203,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.001
87,Servo,167,4,0,0,5,CPF 12,0.8217512737486756,0.0028176307678222,0.0001566410064697,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.01
87,Servo,167,4,0,0,5,CPF 13,0.7422989218036888,0.0041489601135253,0.000256061553955,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.1
87,Servo,167,4,0,0,5,CPF 14,0.3509087549901367,0.0009849071502685,8.535385131835938e-05,1.0,2.0,2.0,10.0,100.0,0.7,1.0,1.0
87,Servo,167,4,0,0,5,CPF 15,0.8610816894432507,0.0044505596160888,0.0001661777496337,1.0,2.0,2.0,20.0,100.0,1,1.0,0.0
87,Servo,167,4,0,0,5,CPF 16,0.8691952267558187,0.0058603286743164,0.0002496242523193,1.0,2.0,2.0,20.0,100.0,1,1.0,0.001
87,Servo,167,4,0,0,5,CPF 17,0.8208108175165896,0.0050535202026367,0.0001654624938964,1.0,2.0,2.0,20.0,100.0,1,1.0,0.01
87,Servo,167,4,0,0,5,CPF 18,0.8823886550856701,0.0060241222381591,0.0002312660217285,1.0,2.0,2.0,20.0,100.0,1,1.0,0.1
87,Servo,167,4,0,0,5,CPF 19,0.8044556350644977,0.0026428699493408,0.0001866817474365,1.0,2.0,2.0,20.0,100.0,1,1.0,1.0
87,Servo,167,4,0,0,5,CPF 20,0.7044570399288512,0.0032706260681152,0.0001494884490966,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.0
87,Servo,167,4,0,0,5,CPF 21,0.7225854551838625,0.0029563903808593,0.0002191066741943,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.001
87,Servo,167,4,0,0,5,CPF 22,0.8086250744649526,0.0025906562805175,0.000124454498291,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.01
87,Servo,167,4,0,0,5,CPF 23,0.7948154989633371,0.0028114318847656,0.0002636909484863,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.1
87,Servo,167,4,0,0,5,CPF 24,0.5036219563169637,0.0021619796752929,0.0001997947692871,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,1.0
87,Servo,167,4,0,0,5,CPF 25,0.7927054784209502,0.0030767917633056,0.0001494884490966,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.0
87,Servo,167,4,0,0,5,CPF 26,0.7046373727382801,0.002864122390747,0.0001184940338134,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.001
87,Servo,167,4,0,0,5,CPF 27,0.8271748901214973,0.0026497840881347,0.0001173019409179,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.01
87,Servo,167,4,0,0,5,CPF 28,0.7105690416798176,0.0024914741516113,0.0001356601715087,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.1
87,Servo,167,4,0,0,5,CPF 29,0.5067218482624303,0.0010979175567626,7.414817810058594e-05,1.0,2.0,2.0,20.0,100.0,0.7,1.0,1.0
87,Servo,167,4,0,0,5,CPF 30,0.8420088943212266,0.0043010711669921,0.0001564025878906,1.0,2.0,2.0,50.0,100.0,1,1.0,0.0
87,Servo,167,4,0,0,5,CPF 31,0.7941750527244408,0.0043132305145263,0.0001299381256103,1.0,2.0,2.0,50.0,100.0,1,1.0,0.001
87,Servo,167,4,0,0,5,CPF 32,0.8472558182172739,0.0044789314270019,0.0001792907714843,1.0,2.0,2.0,50.0,100.0,1,1.0,0.01
87,Servo,167,4,0,0,5,CPF 33,0.6885134445736565,0.0044982433319091,0.0001437664031982,1.0,2.0,2.0,50.0,100.0,1,1.0,0.1
87,Servo,167,4,0,0,5,CPF 34,0.854015503184182,0.0023272037506103,9.79900360107422e-05,1.0,2.0,2.0,50.0,100.0,1,1.0,1.0
87,Servo,167,4,0,0,5,CPF 35,0.7725046926238934,0.0028789043426513,0.0001113414764404,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
87,Servo,167,4,0,0,5,CPF 36,0.845638549158424,0.0028610229492187,0.0001513957977294,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
87,Servo,167,4,0,0,5,CPF 37,0.8712121009384011,0.004734992980957,0.0002839565277099,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
87,Servo,167,4,0,0,5,CPF 38,0.7181977215573317,0.0027048587799072,0.0001568794250488,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
87,Servo,167,4,0,0,5,CPF 39,0.4346391270418844,0.001011848449707,7.557868957519531e-05,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
87,Servo,167,4,0,0,5,CPF 40,0.751470933255052,0.0027909278869628,0.0001587867736816,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
87,Servo,167,4,0,0,5,CPF 41,0.8754377212784232,0.003633975982666,0.0001885890960693,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
87,Servo,167,4,0,0,5,CPF 42,0.8090799397268651,0.0030114650726318,0.0001296997070312,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
87,Servo,167,4,0,0,5,CPF 43,0.8406755506796253,0.00252366065979,0.0001020431518554,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.1
87,Servo,167,4,0,0,5,CPF 44,0.6208223614889374,0.0012845993041992,8.559226989746094e-05,1.0,2.0,2.0,50.0,100.0,0.7,1.0,1.0
87,Servo,167,4,0,0,5,CPF 45,0.7222167935182664,0.0030052661895751,0.000115156173706,5.0,2.0,2.0,10.0,100.0,1,1.0,0.0
87,Servo,167,4,0,0,5,CPF 46,0.7645084514977382,0.0042719841003417,0.0001618862152099,5.0,2.0,2.0,10.0,100.0,1,1.0,0.001
87,Servo,167,4,0,0,5,CPF 47,0.6947850850111575,0.0033445358276367,0.0001263618469238,5.0,2.0,2.0,10.0,100.0,1,1.0,0.01
87,Servo,167,4,0,0,5,CPF 48,0.7422716211458559,0.0030586719512939,0.0001235008239746,5.0,2.0,2.0,10.0,100.0,1,1.0,0.1
87,Servo,167,4,0,0,5,CPF 49,0.7683064673230707,0.0021018981933593,0.0001118183135986,5.0,2.0,2.0,10.0,100.0,1,1.0,1.0
87,Servo,167,4,0,0,5,CPF 50,0.7528302557120389,0.0030736923217773,0.000152587890625,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.0
87,Servo,167,4,0,0,5,CPF 51,0.6531293894502761,0.0031626224517822,0.0001287460327148,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.001
87,Servo,167,4,0,0,5,CPF 52,0.7507497412543003,0.0020265579223632,0.0001084804534912,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.01
87,Servo,167,4,0,0,5,CPF 53,0.6993708022150857,0.0018644332885742,9.584426879882812e-05,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.1
87,Servo,167,4,0,0,5,CPF 54,0.5489470906770122,0.0009644031524658,6.532669067382812e-05,5.0,2.0,2.0,10.0,100.0,sqrt,1.0,1.0
87,Servo,167,4,0,0,5,CPF 55,0.7562418737345528,0.0020732879638671,0.0001056194305419,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.0
87,Servo,167,4,0,0,5,CPF 56,0.7528991845194699,0.0027194023132324,0.0001683235168457,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.001
87,Servo,167,4,0,0,5,CPF 57,0.6735628044117778,0.0025320053100585,0.0002293586730957,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.01
87,Servo,167,4,0,0,5,CPF 58,0.7478557817412979,0.0020253658294677,0.0001235008239746,5.0,2.0,2.0,10.0,100.0,0.7,1.0,0.1
87,Servo,167,4,0,0,5,CPF 59,0.4475313671287657,0.0009787082672119,7.152557373046875e-05,5.0,2.0,2.0,10.0,100.0,0.7,1.0,1.0
87,Servo,167,4,0,0,5,CPF 60,0.7136432956440747,0.0028862953186035,9.226799011230467e-05,5.0,2.0,2.0,20.0,100.0,1,1.0,0.0
87,Servo,167,4,0,0,5,CPF 61,0.7175222154009622,0.003054141998291,0.0001420974731445,5.0,2.0,2.0,20.0,100.0,1,1.0,0.001
87,Servo,167,4,0,0,5,CPF 62,0.7320499463980662,0.003005027770996,0.0001206398010253,5.0,2.0,2.0,20.0,100.0,1,1.0,0.01
87,Servo,167,4,0,0,5,CPF 63,0.6911974139175925,0.0029599666595458,0.0001077651977539,5.0,2.0,2.0,20.0,100.0,1,1.0,0.1
87,Servo,167,4,0,0,5,CPF 64,0.7314064938201494,0.0019779205322265,7.843971252441406e-05,5.0,2.0,2.0,20.0,100.0,1,1.0,1.0
87,Servo,167,4,0,0,5,CPF 65,0.713441896345214,0.001918077468872,9.79900360107422e-05,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.0
87,Servo,167,4,0,0,5,CPF 66,0.6978708540441727,0.0020346641540527,0.000105857849121,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.001
87,Servo,167,4,0,0,5,CPF 67,0.6899826557761558,0.0020101070404052,0.0001406669616699,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.01
87,Servo,167,4,0,0,5,CPF 68,0.7518999471516079,0.0020966529846191,0.0002973079681396,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.1
87,Servo,167,4,0,0,5,CPF 69,0.3861366290105547,0.0010461807250976,7.128715515136719e-05,5.0,2.0,2.0,20.0,100.0,sqrt,1.0,1.0
87,Servo,167,4,0,0,5,CPF 70,0.7802993154968687,0.0019304752349853,8.511543273925781e-05,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.0
87,Servo,167,4,0,0,5,CPF 71,0.7475235165616354,0.0019969940185546,9.942054748535156e-05,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.001
87,Servo,167,4,0,0,5,CPF 72,0.7397686427351662,0.001988410949707,9.250640869140624e-05,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.01
87,Servo,167,4,0,0,5,CPF 73,0.747524844234813,0.0018248558044433,8.845329284667969e-05,5.0,2.0,2.0,20.0,100.0,0.7,1.0,0.1
87,Servo,167,4,0,0,5,CPF 74,0.5494734880466133,0.001176118850708,0.0001585483551025,5.0,2.0,2.0,20.0,100.0,0.7,1.0,1.0
87,Servo,167,4,0,0,5,CPF 75,0.8007787940053407,0.003239631652832,0.0001289844512939,5.0,2.0,2.0,50.0,100.0,1,1.0,0.0
87,Servo,167,4,0,0,5,CPF 76,0.7929255977740745,0.0030214786529541,9.918212890625e-05,5.0,2.0,2.0,50.0,100.0,1,1.0,0.001
87,Servo,167,4,0,0,5,CPF 77,0.7831338173287575,0.0029108524322509,9.751319885253906e-05,5.0,2.0,2.0,50.0,100.0,1,1.0,0.01
87,Servo,167,4,0,0,5,CPF 78,0.7175869092048929,0.0030694007873535,0.0001256465911865,5.0,2.0,2.0,50.0,100.0,1,1.0,0.1
87,Servo,167,4,0,0,5,CPF 79,0.6428081293094479,0.0020346641540527,0.000110387802124,5.0,2.0,2.0,50.0,100.0,1,1.0,1.0
87,Servo,167,4,0,0,5,CPF 80,0.7748101837097667,0.0020763874053955,0.0001084804534912,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
87,Servo,167,4,0,0,5,CPF 81,0.7340555523963123,0.0019717216491699,8.916854858398438e-05,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
87,Servo,167,4,0,0,5,CPF 82,0.7219868114655759,0.0019457340240478,9.822845458984376e-05,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
87,Servo,167,4,0,0,5,CPF 83,0.7218494168135499,0.0016674995422363,8.487701416015625e-05,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
87,Servo,167,4,0,0,5,CPF 84,0.5288175827956845,0.0011394023895263,7.319450378417969e-05,5.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
87,Servo,167,4,0,0,5,CPF 85,0.7303662078604616,0.0019571781158447,0.0001342296600341,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
87,Servo,167,4,0,0,5,CPF 86,0.7418093376095194,0.0021371841430664,0.0002710819244384,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
87,Servo,167,4,0,0,5,CPF 87,0.7461712089292873,0.0021166801452636,0.00010347366333,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
87,Servo,167,4,0,0,5,CPF 88,0.6466505360982551,0.0018339157104492,8.654594421386719e-05,5.0,2.0,2.0,50.0,100.0,0.7,1.0,0.1
87,Servo,167,4,0,0,5,CPF 89,0.6280335966094438,0.0011298656463623,6.723403930664062e-05,5.0,2.0,2.0,50.0,100.0,0.7,1.0,1.0
87,Servo,167,4,0,0,5,CPF 90,0.6632303167730891,0.0022740364074707,9.703636169433594e-05,10.0,2.0,2.0,10.0,100.0,1,1.0,0.0
87,Servo,167,4,0,0,5,CPF 91,0.6645898730458288,0.0025622844696044,0.0001277923583984,10.0,2.0,2.0,10.0,100.0,1,1.0,0.001
87,Servo,167,4,0,0,5,CPF 92,0.6412420664944245,0.0025460720062255,0.0002143383026123,10.0,2.0,2.0,10.0,100.0,1,1.0,0.01
87,Servo,167,4,0,0,5,CPF 93,0.627056069736919,0.0023798942565917,9.5367431640625e-05,10.0,2.0,2.0,10.0,100.0,1,1.0,0.1
87,Servo,167,4,0,0,5,CPF 94,0.7170667163946557,0.0016648769378662,8.511543273925781e-05,10.0,2.0,2.0,10.0,100.0,1,1.0,1.0
87,Servo,167,4,0,0,5,CPF 95,0.6498161145255994,0.00156831741333,8.249282836914062e-05,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.0
87,Servo,167,4,0,0,5,CPF 96,0.7656844568647324,0.0014867782592773,7.772445678710938e-05,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.001
87,Servo,167,4,0,0,5,CPF 97,0.6196863758371032,0.0015337467193603,9.03606414794922e-05,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.01
87,Servo,167,4,0,0,5,CPF 98,0.6834433440737583,0.0016329288482666,0.0001206398010253,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.1
87,Servo,167,4,0,0,5,CPF 99,0.5862416499514775,0.0011312961578369,8.559226989746094e-05,10.0,2.0,2.0,10.0,100.0,sqrt,1.0,1.0
87,Servo,167,4,0,0,5,CPF 100,0.7180872987184929,0.0016055107116699,8.654594421386719e-05,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.0
87,Servo,167,4,0,0,5,CPF 101,0.6323026412172966,0.0015389919281005,7.891654968261719e-05,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.001
87,Servo,167,4,0,0,5,CPF 102,0.5935409534408073,0.0014877319335937,7.486343383789062e-05,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.01
87,Servo,167,4,0,0,5,CPF 103,0.6450644590579347,0.0015194416046142,7.796287536621094e-05,10.0,2.0,2.0,10.0,100.0,0.7,1.0,0.1
87,Servo,167,4,0,0,5,CPF 104,0.6059718833423278,0.0010251998901367,6.580352783203125e-05,10.0,2.0,2.0,10.0,100.0,0.7,1.0,1.0
87,Servo,167,4,0,0,5,CPF 105,0.6720332555811902,0.0022344589233398,8.416175842285156e-05,10.0,2.0,2.0,20.0,100.0,1,1.0,0.0
87,Servo,167,4,0,0,5,CPF 106,0.7093289453275143,0.002220869064331,0.0001335144042968,10.0,2.0,2.0,20.0,100.0,1,1.0,0.001
87,Servo,167,4,0,0,5,CPF 107,0.674795220926544,0.0025148391723632,0.0002064704895019,10.0,2.0,2.0,20.0,100.0,1,1.0,0.01
87,Servo,167,4,0,0,5,CPF 108,0.7165524806597839,0.0023505687713623,9.870529174804688e-05,10.0,2.0,2.0,20.0,100.0,1,1.0,0.1
87,Servo,167,4,0,0,5,CPF 109,0.6806422156473941,0.0017378330230712,7.414817810058594e-05,10.0,2.0,2.0,20.0,100.0,1,1.0,1.0
87,Servo,167,4,0,0,5,CPF 110,0.6659734274865392,0.0015366077423095,7.581710815429688e-05,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.0
87,Servo,167,4,0,0,5,CPF 111,0.6195264533936342,0.0016336441040039,0.000101089477539,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.001
87,Servo,167,4,0,0,5,CPF 112,0.6516424787862354,0.0015275478363037,0.0001146793365478,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.01
87,Servo,167,4,0,0,5,CPF 113,0.661962880501394,0.0016376972198486,0.0001089572906494,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.1
87,Servo,167,4,0,0,5,CPF 114,0.5798073554717673,0.0011231899261474,7.62939453125e-05,10.0,2.0,2.0,20.0,100.0,sqrt,1.0,1.0
87,Servo,167,4,0,0,5,CPF 115,0.6163492156117695,0.0015552043914794,8.273124694824219e-05,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.0
87,Servo,167,4,0,0,5,CPF 116,0.6157953581296056,0.0015439987182617,8.130073547363281e-05,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.001
87,Servo,167,4,0,0,5,CPF 117,0.5683577912765224,0.001579999923706,7.796287536621094e-05,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.01
87,Servo,167,4,0,0,5,CPF 118,0.7162156774530721,0.0015151500701904,8.082389831542969e-05,10.0,2.0,2.0,20.0,100.0,0.7,1.0,0.1
87,Servo,167,4,0,0,5,CPF 119,0.3843428701287683,0.0009174346923828,6.127357482910156e-05,10.0,2.0,2.0,20.0,100.0,0.7,1.0,1.0
87,Servo,167,4,0,0,5,CPF 120,0.7446136520982545,0.0023601055145263,0.0001184940338134,10.0,2.0,2.0,50.0,100.0,1,1.0,0.0
87,Servo,167,4,0,0,5,CPF 121,0.7682032363932165,0.0029397010803222,0.0001518726348876,10.0,2.0,2.0,50.0,100.0,1,1.0,0.001
87,Servo,167,4,0,0,5,CPF 122,0.7150269659094093,0.002333641052246,0.0001041889190673,10.0,2.0,2.0,50.0,100.0,1,1.0,0.01
87,Servo,167,4,0,0,5,CPF 123,0.6839626398621355,0.0022134780883789,8.177757263183594e-05,10.0,2.0,2.0,50.0,100.0,1,1.0,0.1
87,Servo,167,4,0,0,5,CPF 124,0.6135100813097341,0.0017957687377929,7.605552673339844e-05,10.0,2.0,2.0,50.0,100.0,1,1.0,1.0
87,Servo,167,4,0,0,5,CPF 125,0.6733668934258237,0.0015151500701904,9.894371032714844e-05,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
87,Servo,167,4,0,0,5,CPF 126,0.6283287928753609,0.0015966892242431,0.0001149177551269,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
87,Servo,167,4,0,0,5,CPF 127,0.7097506838147605,0.0016124248504638,0.0001051425933837,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
87,Servo,167,4,0,0,5,CPF 128,0.6439436778144367,0.0015041828155517,7.82012939453125e-05,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
87,Servo,167,4,0,0,5,CPF 129,0.4291722495772545,0.0009822845458984,8.273124694824219e-05,10.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
87,Servo,167,4,0,0,5,CPF 130,0.479989257640749,0.001716136932373,0.0001144409179687,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
87,Servo,167,4,0,0,5,CPF 131,0.6539735297120296,0.0015771389007568,8.511543273925781e-05,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
87,Servo,167,4,0,0,5,CPF 132,0.6453508447305982,0.0015263557434082,7.987022399902344e-05,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
87,Servo,167,4,0,0,5,CPF 133,0.6638349236509318,0.0014958381652832,0.0001609325408935,10.0,2.0,2.0,50.0,100.0,0.7,1.0,0.1
87,Servo,167,4,0,0,5,CPF 134,0.5470568659533035,0.0013229846954345,0.0001106262207031,10.0,2.0,2.0,50.0,100.0,0.7,1.0,1.0
186,Wine Quality,6497,11,0,0,1,RF,0.4951488770526477,1.841630458831787,0.0128459930419921,,,,,,,,
186,Wine Quality,6497,11,0,0,1,XGB,0.4593270253123663,0.1826705932617187,0.0014920234680175,,,,,,,,
186,Wine Quality,6497,11,0,0,1,CPF 0,0.4212418916971048,0.795839786529541,0.0013327598571777,1.0,2.0,2.0,10.0,100.0,1,1.0,0.0
186,Wine Quality,6497,11,0,0,1,CPF 1,0.4246074710054127,0.7557544708251953,0.0011181831359863,1.0,2.0,2.0,10.0,100.0,1,1.0,0.001
186,Wine Quality,6497,11,0,0,1,CPF 2,0.4091369100281535,0.7613680362701416,0.0011703968048095,1.0,2.0,2.0,10.0,100.0,1,1.0,0.01
186,Wine Quality,6497,11,0,0,1,CPF 3,0.4235491789597847,0.862231969833374,0.0013089179992675,1.0,2.0,2.0,10.0,100.0,1,1.0,0.1
186,Wine Quality,6497,11,0,0,1,CPF 4,0.3437501304869356,0.4767384529113769,0.0005910396575927,1.0,2.0,2.0,10.0,100.0,1,1.0,1.0
186,Wine Quality,6497,11,0,0,1,CPF 5,0.4238660701444667,0.303422212600708,0.0015320777893066,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.0
186,Wine Quality,6497,11,0,0,1,CPF 6,0.4328640564973051,0.3047001361846924,0.0017681121826171,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.001
186,Wine Quality,6497,11,0,0,1,CPF 7,0.4425350763628543,0.2894027233123779,0.0020258426666259,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.01
186,Wine Quality,6497,11,0,0,1,CPF 8,0.4132064872025567,0.2840034961700439,0.0015127658843994,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,0.1
186,Wine Quality,6497,11,0,0,1,CPF 9,0.3515001430553783,0.1486284732818603,0.0005216598510742,1.0,2.0,2.0,10.0,100.0,sqrt,1.0,1.0
186,Wine Quality,6497,11,0,0,1,CPF 10,0.4340812002567088,0.5006601810455322,0.0011782646179199,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.0
186,Wine Quality,6497,11,0,0,1,CPF 11,0.4279075939384397,0.5506947040557861,0.0013043880462646,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.001
186,Wine Quality,6497,11,0,0,1,CPF 12,0.4216652534204468,0.5290498733520508,0.0014197826385498,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.01
186,Wine Quality,6497,11,0,0,1,CPF 13,0.4207571460433315,0.5416648387908936,0.0012786388397216,1.0,2.0,2.0,10.0,100.0,0.7,1.0,0.1
186,Wine Quality,6497,11,0,0,1,CPF 14,0.3598080949465073,0.3186032772064209,0.0005629062652587,1.0,2.0,2.0,10.0,100.0,0.7,1.0,1.0
186,Wine Quality,6497,11,0,0,1,CPF 15,0.454876626372213,1.3027138710021973,0.0031704902648925,1.0,2.0,2.0,20.0,100.0,1,1.0,0.0
186,Wine Quality,6497,11,0,0,1,CPF 16,0.4678122475061949,1.2922940254211426,0.0033950805664062,1.0,2.0,2.0,20.0,100.0,1,1.0,0.001
186,Wine Quality,6497,11,0,0,1,CPF 17,0.4408906500409648,1.295823574066162,0.0031883716583251,1.0,2.0,2.0,20.0,100.0,1,1.0,0.01
186,Wine Quality,6497,11,0,0,1,CPF 18,0.4548621082409506,1.3031091690063477,0.0033962726593017,1.0,2.0,2.0,20.0,100.0,1,1.0,0.1
186,Wine Quality,6497,11,0,0,1,CPF 19,0.3681368846159319,0.531379222869873,0.0008792877197265,1.0,2.0,2.0,20.0,100.0,1,1.0,1.0
186,Wine Quality,6497,11,0,0,1,CPF 20,0.4588828634333174,0.4312572479248047,0.0049777030944824,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.0
186,Wine Quality,6497,11,0,0,1,CPF 21,0.4535629998112978,0.4323790073394775,0.0035452842712402,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.001
186,Wine Quality,6497,11,0,0,1,CPF 22,0.4548581333186527,0.4329342842102051,0.0037665367126464,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.01
186,Wine Quality,6497,11,0,0,1,CPF 23,0.4649620738211143,0.4499344825744629,0.0037481784820556,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,0.1
186,Wine Quality,6497,11,0,0,1,CPF 24,0.3505974879712505,0.1384327411651611,0.0005202293395996,1.0,2.0,2.0,20.0,100.0,sqrt,1.0,1.0
186,Wine Quality,6497,11,0,0,1,CPF 25,0.4732941003273015,0.8970367908477783,0.0036365985870361,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.0
186,Wine Quality,6497,11,0,0,1,CPF 26,0.4711024462031259,0.8679983615875244,0.0035552978515625,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.001
186,Wine Quality,6497,11,0,0,1,CPF 27,0.4584505453501132,0.8753442764282227,0.003596544265747,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.01
186,Wine Quality,6497,11,0,0,1,CPF 28,0.4557625788298348,0.8642950057983398,0.0034010410308837,1.0,2.0,2.0,20.0,100.0,0.7,1.0,0.1
186,Wine Quality,6497,11,0,0,1,CPF 29,0.3613484950425817,0.351243257522583,0.0006196498870849,1.0,2.0,2.0,20.0,100.0,0.7,1.0,1.0
186,Wine Quality,6497,11,0,0,1,CPF 30,0.4480524447131901,1.3620073795318604,0.0036616325378417,1.0,2.0,2.0,50.0,100.0,1,1.0,0.0
186,Wine Quality,6497,11,0,0,1,CPF 31,0.4628479206749404,1.3500776290893557,0.0041000843048095,1.0,2.0,2.0,50.0,100.0,1,1.0,0.001
186,Wine Quality,6497,11,0,0,1,CPF 32,0.4604117674703393,1.3457913398742676,0.0040216445922851,1.0,2.0,2.0,50.0,100.0,1,1.0,0.01
186,Wine Quality,6497,11,0,0,1,CPF 33,0.4709698940906943,1.3270313739776611,0.0035188198089599,1.0,2.0,2.0,50.0,100.0,1,1.0,0.1
186,Wine Quality,6497,11,0,0,1,CPF 34,0.3594738286575775,0.5145540237426758,0.0006492137908935,1.0,2.0,2.0,50.0,100.0,1,1.0,1.0
186,Wine Quality,6497,11,0,0,1,CPF 35,0.4688183224603132,0.436915636062622,0.0038602352142333,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.0
186,Wine Quality,6497,11,0,0,1,CPF 36,0.4772940520832134,0.4503085613250732,0.0036056041717529,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.001
186,Wine Quality,6497,11,0,0,1,CPF 37,0.4508898490997135,0.4407415390014648,0.0039601325988769,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.01
186,Wine Quality,6497,11,0,0,1,CPF 38,0.4648967198835779,0.4351751804351806,0.0036416053771972,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,0.1
186,Wine Quality,6497,11,0,0,1,CPF 39,0.3145963426745237,0.1092603206634521,0.0005590915679931,1.0,2.0,2.0,50.0,100.0,sqrt,1.0,1.0
186,Wine Quality,6497,11,0,0,1,CPF 40,0.454928292276656,0.9005758762359619,0.0035853385925292,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.0
186,Wine Quality,6497,11,0,0,1,CPF 41,0.4632571964592232,0.8704979419708252,0.0037360191345214,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.001
186,Wine Quality,6497,11,0,0,1,CPF 42,0.4734030099698004,0.8739559650421143,0.0036852359771728,1.0,2.0,2.0,50.0,100.0,0.7,1.0,0.01
